uniqueID,UniqueLakeName,StudyID,Year,Month,Lat,Lon,LakeName,ChlValues,TP,TN,DOC,DO,LakeVolume,SurfaceArea,Depth.mean,Depth.max,Secchi,pH,HydroLAKES.Hylak_id,,Pro1,Pro2,Pro3,Pro4,Pro5,Pro6,Pro7,Pro8,Pro9,Pro10,Pro11,Pro12,Pro13,Pro14,Pro15,Pro16,Pro17,Population,Lake_area,Wshd_area,Buffer_size,Final_area,Country,NonHydroLakesWithAtLeastHalfWater,MostRecentMaxMonthOrMedianYear,Total_LU_Cells
newid020325,L8969,waterquality,2006,,42.19087,-84.40218,"VANDERCOOK LAKE NEAR JACKSON, MI (PHOTIC ZONE)",0.0046,,,,,,,,,,,1051785,,0,0,0,0.03853211,0.001834862,0,0,0.188990826,0.513761468,0.033027523,0.011009174,0.027522936,0.177981651,0.00733945,0,0,0,40024.67578,0.54,143.5,5.616340781,116.3364255,United States of America,0,1,545
newid020326,L2754,waterquality,2010,,42.19254,-85.52583,"LONG LAKE NEAR PORTAGE, MI (PHOTIC ZONE)",0.0036,,,,,,,,,,,111431,,0,0,0,0,0,0,0,0.059259259,0.303703704,0.133333333,0.081481481,0.303703704,0.007407407,0.074074074,0,0,0.037037037,5941.473145,1.53,29.7,1.928060411,27.61612187,United States of America,0,1,135
newid020327,L8970,waterquality,2001,,42.19421,-86.10307,"SHAFER LAKE NR HARTFORD, MI (PHOTIC ZONE)",0.006,,,,,,,,,,,1051778,,0,0,0,0,0,0,0,0.2,0.166666667,0.066666667,0,0.4,0,0.166666667,0,0,0,375.8401184,0.25,1.6,1,5.846731166,United States of America,0,1,30
newid020332,L8972,waterquality,2001,,42.20726,-84.31801,"CENTER LAKE AT MICHIGAN CENTER, MI (PHOTIC ZONE)",0.011,,,,,,,,,,,111406,,0,0,0,0.011185682,0,0,0,0.098434004,0.593959732,0.064876957,0.026845638,0.115212528,0.082774049,0.006711409,0,0,0,35745.84375,3.6,222.9,5.905876121,191.7571574,United States of America,0,1,894
newid020334,L8973,waterquality,2003,,42.21306,-71.69611,"LAKE RIPPLE GRAFTON, MA",0.005,0.015,,,,,,,,,6.8,1051708,,0,0,0,0.201183432,0.00295858,0,0,0.544378698,0,0.00295858,0.00591716,0,0.23964497,0,0,0,0.00295858,28549.6582,0.2,90.7,4.461986003,72.40972612,United States of America,0,1,338
newid020337,L9664,waterquality,2004,,42.21389,-72.605,"HOLYOKE DAM HOLYOKE,MA",0.0007,0.019,,,,,,,,,,,,0,0,0,0.041666667,0.041666667,0,0,0.083333333,0,0,0.041666667,0,0.708333333,0,0,0,0.083333333,13991.14355,,,1,3.136548491,United States of America,0,1,24
newid020338,L8971,waterquality,2001,,42.2142,-86.25669,"PAW PAW LAKE AT WATERVLIET, MI (EB PHOTIC ZONE)",0.072,,,,,,,,,,,111425,,0,0,0,0.047129909,0,0,0,0.148640483,0.20694864,0.010876133,0.011480363,0.313897281,0.016616314,0.126586103,0,0.001208459,0.116616314,35495.99219,3.29,897.2,13.62643214,710.0750864,United States of America,0,1,3310
newid020346,L8974,waterquality,2001,,42.23226,-85.87779,"ACKLEY LAKE NR PAW PAW, MI (PHOTIC ZONE)",0.007,,,,,,,,,,,1051667,,0,0,0,0,0,0,0,0.233333333,0.233333333,0.1,0.066666667,0.266666667,0.1,0,0,0,0,3107.974365,0.23,2.2,1,5.538124411,United States of America,0,1,30
newid020347,L8975,waterquality,2006,,42.23337,-85.88751,"MAPLE LAKE NR PAW PAW, MI (PHOTIC ZONE)",0.014,,,,,,,,,,,1051656,,0,0,0,0.115777526,0,0,0,0.284903519,0.287173666,0.046538025,0.002270148,0.181611805,0.020431328,0.061293984,0,0,0,18626.39258,0.57,232.2,7.023547632,188.4441796,United States of America,0,1,881
newid020349,L9663,waterquality,2004,,42.23389,-73.11306,"HAYDEN POND OTIS, MA",0.0034,0.013,,,,,,,,,,,,0,0,0,0.615384615,0.384615385,0,0,0,0,0,0,0,0,0,0,0,0,92.628685,,,1,3.136548491,United States of America,0,1,26
newid020350,L9665,waterquality,2004,,42.23694,-71.29,"DUTTON POND LEICESTER, MA",0.057,0.17,,,,,,,,,,,,0,0,0,0.333333333,0.222222222,0,0,0.407407407,0,0,0,0,0.037037037,0,0,0,0,1147.670898,,,1,3.136548491,United States of America,0,1,27
newid020356,L8977,waterquality,1976,,42.24496,-108.427,SCOTTY LAKE NR SWEETWATER STATION WY,0.0067,0.05,,,,,,,,,9.3,1051618,,0,0,0,0,0,0,0,0.027027027,0,0.810810811,0,0,0,0,0,0.081081081,0.081081081,0,0.18,8.1,1.189386822,6.697224178,United States of America,0,1,37
newid020359,L2790,waterquality,2004,,42.26389,-71.63694,"ASSABET A-1 WESTBOROUGH, MA",0.0135,0.017,,,,,,,,,,111386,,0,0,0,0.08045977,0.022988506,0,0,0.574712644,0,0.022988506,0.011494253,0,0.24137931,0,0,0,0.045977011,10477.63379,1.26,19.4,1.617966491,17.94782127,United States of America,0,1,87
newid020363,L8978,waterquality,2001,,42.26837,-84.21801,"GRASS LAKE AT GRASS LAKE, MI (PHOTIC ZONE",0.006,,,,,,,,,,,111392,,0,0,0,0,0,0,0,0,0.375,0.145833333,0,0.291666667,0.041666667,0.145833333,0,0,0,2034.401611,1.38,6.8,1,9.396337594,United States of America,0,1,48
newid020364,L8979,waterquality,2004,,42.27111,-72.88306,"LITTLEVILLE LAKE WESTFIELD, MA",0.001,0.005,,,,,,,,,,1051551,,0,0,0,0.898113208,0.071698113,0,0,0.020754717,0,0.001886792,0.001886792,0,0.003773585,0,0,0,0.001886792,2950.289063,0.9,134,5.112497486,112.9715968,United States of America,0,1,530
newid020365,L8980,waterquality,1976,,42.27357,-108.4645,PICKET LAKE NR SWEETWATER STATION WY,0.0001,0.02,,,,,,,,,9.5,111384,,0,0,0,0,0,0,0,0.003012048,0,0.957831325,0,0,0,0,0,0.030120482,0.009036145,0,1.07,84.5,4.124389409,70.90224291,United States of America,0,1,332
newid020366,L8981,waterquality,2003,,42.27481,-72.47009,"FORGE POND GRANBY, MA",0.0086,0.041,,,,,,,,,6.7,1051533,,0,0,0,0.285714286,0.25,0,0,0.285714286,0.071428571,0.035714286,0.035714286,0,0,0,0,0,0.035714286,694.1903076,0.17,1.6,1,4.954577132,United States of America,0,1,28
newid020368,L8982,waterquality,2003,,42.28111,-73.19806,"GOOSE POND LEE, MA",0.0034,0.006,,,,,,,,,7.2,111381,,0,0,0,0.891304348,0.043478261,0,0,0,0,0.02173913,0.02173913,0,0,0,0,0,0.02173913,254.602478,1,8.1,1,9.25652988,United States of America,0,1,46
newid020372,L8983,waterquality,2006,,42.29254,-85.94307,"SCHOOL SECTION LAKE NR GLENDALE, MI (PHOTIC ZONE)",0.012,,,,,,,,,,,1051474,,0,0,0,0,0,0,0,0.090909091,0.242424242,0.151515152,0,0.393939394,0,0.121212121,0,0,0,327.7203369,0.26,1.1,1,5.943967783,United States of America,0,1,33
newid020373,L2803,waterquality,2009,,42.29389,-85.20278,"GOGUAC LAKE EB NEAR BATTLE CREEK, MI (PHOTIC ZONE)",0.0035,,,,,,,,,,,111378,,0,0,0,0.009389671,0,0,0,0.061032864,0.276995305,0.056338028,0.014084507,0.0657277,0.511737089,0.004694836,0,0,0,33609.65625,1.31,52.3,2.920920496,44.05175507,United States of America,0,1,213
newid020374,L8984,waterquality,2006,,42.29431,-121.9211,FLOODED CALEDONIA MARSH (FCM-3),0.189,0.53,2.89,,,,,,,,9,1051462,,0.072847682,0,0,0,0,0,0,0.165562914,0.026490066,0.496688742,0.099337748,0.006622517,0,0,0,0.006622517,0.125827815,376.8088379,0.27,37.8,2.751284163,31.46551098,United States of America,0,1,151
newid020375,L9662,waterquality,2004,,42.30194,-71.32889,"JENNINGS POND AT NATICK, MA",0.0038,0.038,,,,,,,,,,,,0,0,0,0,0,0,0,0.230769231,0,0,0,0,0.730769231,0,0,0,0.038461538,5214.384766,,,1,3.136548491,United States of America,0,1,26
newid020376,L8985,waterquality,2006,,42.30181,-121.9117,FLOODED CALDONIA MARSH (FCM-1),0.169,0.49,2.27,,,,,,,,9.3,111371,,0,0,0,0,0,0,0,0.037735849,0,0.698113208,0.056603774,0,0,0,0,0.018867925,0.188679245,211.1947937,1.67,2.4,1,10.44254982,United States of America,0,1,53
newid020378,L8986,waterquality,2006,,42.30514,-121.8922,FLOODED CALEDONIA MARSH (FCM-2),0.0776,0.53,1.41,,,,,,,,8.6,1051441,,0,0,0,0,0,0,0,0,0.027027027,0.540540541,0.189189189,0,0,0,0,0.027027027,0.216216216,208.5807495,0.33,0.5,1,6.744596924,United States of America,0,1,37
newid020381,L8987,waterquality,2002,,42.31531,-84.08051,"CEDAR LAKE NR GUTHRIE, MI (PHOTIC ZONE)",0.007,,,,,,,,,,,1051392,,0,0,0,0.428571429,0.142857143,0,0,0.214285714,0.035714286,0.071428571,0,0.107142857,0,0,0,0,0,442.0645752,0.22,0.8,1,5.261276801,United States of America,0,1,28
newid020383,L8988,waterquality,2001,,42.32448,-85.80724,"FISH LAKE NR PINE GROVE, MI (PHOTIC ZONE)",0.006,,,,,,,,,,,1051378,,0,0,0,0.321428571,0,0,0,0.285714286,0.071428571,0.107142857,0,0.214285714,0,0,0,0,0,196.9813995,0.13,5.1,1,4.882248677,United States of America,0,1,28
newid020385,L9542,waterquality,2004,,42.32556,-71.40333,"SAXONVILLE POND FRAMINGHAM, MA",0.0025,0.021,,,,,,,,,,,,0,0,0,0,0,0,0,0.111111111,0,0,0,0,0.888888889,0,0,0,0,8802.6875,,,1,3.136548491,United States of America,0,1,27
newid020388,L2830,waterquality,2009,,42.32611,-85.32056,"EAGLE LAKE NEAR AUGUSTA, MI (PHOTIC ZONE)",0.0027,,,,,,,,,,,1051359,,0,0,0,0.523076923,0,0,0,0.276923077,0.107692308,0.046153846,0,0.046153846,0,0,0,0,0,63.84345245,0.62,13.5,1.533781612,13.19398764,United States of America,0,1,65
newid020389,L2826,waterquality,2007,,42.32694,-84.11139,"CROOKED LAKE NEAR CHELSEA, MI (PHOTIC ZONE)",0.0017,,,,,,,,,,,1051351,,0,0,0,0.394736842,0.052631579,0,0,0.078947368,0.315789474,0.078947368,0,0.078947368,0,0,0,0,0,445.0776672,0.41,1,1,7.073494617,United States of America,0,1,38
newid020390,L2832,waterquality,2008,,42.33,-85.99889,"NORTH SCOTT LAKE NR BLOOMINGDALE, MI (PHOTIC ZONE)",0.0074,,,,,,,,,,,1051331,,0,0,0,0.102564103,0,0,0,0.41025641,0.256410256,0.051282051,0,0.102564103,0,0.076923077,0,0,0,436.4864807,0.26,7.8,1.14960998,6.989960881,United States of America,0,1,39
newid020392,L8989,waterquality,2001,,42.33587,-84.23273,"PORTAGE LAKE NR MUNITH, MI (CT.  B. PHOTIC ZONE)",0.004,,,,,,,,,,,111363,,0,0,0,0.333333333,0.032258065,0,0,0.086021505,0.365591398,0.075268817,0.053763441,0.032258065,0.021505376,0,0,0,0,998.9737549,1.56,20.2,1.581686015,19.46234789,United States of America,0,1,93
newid020393,L2836,waterquality,2008,,42.33833,-83.97222,"FOURMILE LAKE NEAR CHELSEA, MI (PHOTIC ZONE)",0.0047,,,,,,,,,,,111362,,0,0,0,0.030952381,0,0,0,0.092857143,0.492857143,0.035714286,0.004761905,0.319047619,0.00952381,0.014285714,0,0,0,9977.816406,1.26,107,4.592996562,89.99229714,United States of America,0,1,420
newid020394,L9541,waterquality,2004,,42.34,-73.37,"SHAKER MILLS W.STOCKBRIDGE, MA",0.0009,0.009,,,,,,,,,,,,0,0,0,0.5,0,0,0,0.230769231,0,0,0,0,0.269230769,0,0,0,0,448.1383667,,,1,3.136548491,United States of America,0,1,26
newid020408,L2841,waterquality,2009,,42.34667,-84.795,"PRAIRIE LAKE NEAR ALBION, MI (PHOTIC ZONE)",0.011,,,,,,,,,,,1051281,,0,0,0,0,0,0,0,0.151515152,0.181818182,0.060606061,0,0.212121212,0,0.393939394,0,0,0,277.9784851,0.31,6.7,1,6.008432182,United States of America,0,1,33
newid020409,L8990,waterquality,2006,,42.34698,-85.85446,"BRANDYWINE LAKE NR PINE GROVE, MI (PHOTIC ZONE)",0.012,,,,,,,,,,,1051268,,0,0,0,0.255319149,0,0,0,0.319148936,0.063829787,0.042553191,0,0.255319149,0,0.063829787,0,0,0,957.3930054,0.26,11.3,1.429942101,9.586181662,United States of America,0,1,47
newid020410,L8991,waterquality,2001,,42.34809,-84.12745,"MUD LAKE NR CHELSEA, MI (PHOTIC ZONE)",0.008,,,,,,,,,,,1051270,,0,0,0,0.327868852,0.032786885,0,0,0.049180328,0.508196721,0.032786885,0,0.049180328,0,0,0,0,0,717.8203735,0.31,14.1,1.618983683,12.27634511,United States of America,0,1,61
newid020411,L9659,waterquality,2004,,42.34898,-71.48756,"HAGER POND, MARLBOROUGH, MA",0.0264,0.28,,,,,,,,,,,,0,0,0,0.347826087,0.130434783,0,0,0.304347826,0,0,0,0,0.217391304,0,0,0,0,1460.885254,,,1,3.136548491,United States of America,0,1,23
newid020416,L2847,waterquality,2003,,42.35389,-73.24,"WOOD POND LEE/LENOX, MA",0.0052,0.1,,,,,,,,,6.9,1051265,,0.001815981,0,0,0.678571429,0.023002421,0,0,0.222154964,0.008474576,0.013922518,0.001210654,0,0.050242131,0,0,0,0.000605327,43201.70313,0.45,437.1,10.00358361,353.7893577,United States of America,0,1,1652
newid020418,L8992,waterquality,2005,,42.36504,-83.41299,"NEWBURGH LAKE NEAR LIVONIA, MI (PHOTIC ZONE)",0.015,,,,,,,,,,,1051208,,0,0,0,0.002020202,0,0,0,0.002020202,0.032323232,0.008080808,0,0.006060606,0.949494949,0,0,0,0,130059.7969,0.43,126.4,5.151462966,104.6033819,United States of America,0,1,495
newid020420,L9660,waterquality,2004,,42.37694,-71.24,"MOODY ST POND WALTHAM, MA",0.0051,0.077,,,,,,,,,,,,0,0,0,0,0,0,0,0.076923077,0,0,0,0,0.923076923,0,0,0,0,22756.04883,,,1,3.136548491,United States of America,0,1,26
newid020423,L2860,waterquality,2007,,42.3825,-86.01889,"LAKE FOURTEEN NEAR BERLAMONT, MI (PHOTIC ZONE)",0.0076,,,,,,,,,,,1051152,,0,0,0,0.310344828,0,0,0,0.448275862,0.034482759,0.068965517,0,0.103448276,0,0.034482759,0,0,0,228.1131897,0.21,1.3,1,5.155080481,United States of America,0,1,29
newid020442,L9661,waterquality,2004,,42.38889,-72.07694,"POWDERMILL POND BARRE, MA",0.0034,0.034,,,,,,,,,,,,0,0,0,0.538461538,0.230769231,0,0,0.230769231,0,0,0,0,0,0,0,0,0,287.334137,,,1,3.136548491,United States of America,0,1,26
newid020444,L9658,waterquality,2004,,42.3912,-71.58951,"WASHINGTON ST DAM HUDSON, MA",0.0069,0.104,,,,,,,,,,,,0,0,0,0,0,0,0,0.62962963,0.074074074,0.037037037,0,0,0.259259259,0,0,0,0,3805.888672,,,1,3.136548491,United States of America,0,1,27
newid020446,L8993,waterquality,2001,,42.39476,-84.34691,"PLEASANT LAKE NR MUNITH, MI (PHOTIC ZONE)",0.014,,,,,,,,,,,111342,,0,0,0,0,0,0,0,0.02173913,0.47826087,0.086956522,0.02173913,0.347826087,0,0.043478261,0,0,0,1611.671143,1.05,9.2,1.104941962,9.223757946,United States of America,0,1,46
newid020447,L2868,waterquality,2007,,42.39528,-86.01111,"LAKE ELEVEN NEAR BERLAMONT, MI (PHOTIC ZONE)",0.012,,,,,,,,,,,1051113,,0,0,0,0.206896552,0,0,0,0.24137931,0.172413793,0.068965517,0,0.206896552,0,0.103448276,0,0,0,213.2157898,0.16,2.9,1,4.934069394,United States of America,0,1,29
newid020449,L2871,waterquality,2007,,42.39778,-84.07056,"SOUTH LAKE NEAR LYNDON CENTER, MI (PHOTIC ZONE)",0.0017,,,,,,,,,,,1051128,,0,0,0.014705882,0.382352941,0.029411765,0,0,0.132352941,0.352941176,0.029411765,0,0.058823529,0,0,0,0,0,543.1645508,0.83,15.1,1.41522521,13.63141268,United States of America,0,1,68
newid020452,L8994,waterquality,2010,,42.40446,-88.34342,"WONDER LAKE AT WONDER LAKE, IL",0.0624,0.109,,,,,,,,0.38,8.8,111335,,0,0,0,0.012987013,0,0,0,0.03030303,0.061688312,0.021645022,0.015151515,0.692640693,0.055194805,0.11038961,0,0,0,39058.85938,2.91,230,6.191453957,197.2230866,United States of America,0,1,924
newid020455,L8995,waterquality,2004,,42.41115,-85.22389,"WABASCON LAKE NEAR BEDFORD, MI (PHOTIC ZONE)",0.017,,,,,,,,,,,1051066,,0,0,0,0.155737705,0.00273224,0,0,0.469945355,0.183060109,0.035519126,0,0.112021858,0,0.040983607,0,0,0,4213.529297,0.29,93.9,4.505308191,77.98953398,United States of America,0,1,366
newid020456,L2878,waterquality,2009,,42.41111,-85.81917,"CLEAR LAKE NEAR KENDALL, MI (PHOTIC ZONE)",0.006,,,,,,,,,,,1051061,,0,0,0,0.058823529,0,0,0,0.376470588,0.058823529,0.023529412,0,0.317647059,0,0.164705882,0,0,0,571.3720703,0.27,20.8,2.03262671,17.56443308,United States of America,0,1,85
newid020457,L8976,waterquality,2019,,42.40711,-121.9642,SHOALWATER BAY - SHB,0.334,0.38,,,,,,,,,9.3,,,0.333024781,0,0,0,0,0.000132237,0,0.233688609,0.047367168,0.277696966,0.011266563,0.056306366,0.008357356,0,0,0.001454603,0.03070535,63468.52344,276.63,9583.6,36.67443738,8121.027932,United States of America,0,1,37811
newid020458,L2882,waterquality,2007,,42.41667,-84.0725,"JOSLIN LAKE NEAR KAISERVILLE, MI (PHOTIC ZONE)",0.0086,,,,,,,,,,,1051048,,0,0,0,0.117021277,0.021276596,0,0,0.138297872,0.606382979,0.042553191,0,0.074468085,0,0,0,0,0,1073.862549,0.88,21.1,1.886863884,18.88155934,United States of America,0,1,94
newid020464,L8996,waterquality,2008,,42.41778,-84.01333,"HALFMOON LAKE NEAR HELL, MI (PHOTIC ZONE)",0.0063,,,,,,,,,,,111330,,0,0,0.005102041,0.403061224,0.027210884,0,0,0.142857143,0.379251701,0.010204082,0.00170068,0.028911565,0,0.00170068,0,0,0,8060.740234,2.03,158.1,5.014805967,125.2847897,United States of America,0,1,588
newid020466,L8997,waterquality,2007,,42.42056,-83.92139,"BIG PORTAGE LAKE NEAR PINCKNEY, MI (PHOTIC ZONE)",0.0031,,,,,,,,,,,111332,,0,0,0,0.22300885,0.014159292,0,0,0.194690265,0.479646018,0.011504425,0.009734513,0.059292035,0.007079646,0.000884956,0,0,0,33258.12891,2.32,290.2,7.663405771,241.5559275,United States of America,0,1,1130
newid020470,L9657,waterquality,2004,,42.42611,-71.47,"BEN SMITH MAYNARD, MA",0.0111,0.09,,,,,,,,,,,,0,0,0,0,0.230769231,0,0,0.461538462,0,0,0,0,0.307692308,0,0,0,0,4614.539551,,,1,3.136548491,United States of America,0,1,26
newid020472,L8998,waterquality,2007,,42.42694,-83.89306,"BASE LINE LAKE NEAR PINCKNEY, MI (PHOTIC ZONE)",0.0032,,,,,,,,,,,1051029,,0,0,0.000690131,0.171152519,0.010006901,0,0,0.176673568,0.528640442,0.01242236,0.007936508,0.072463768,0.014492754,0.005521049,0,0,0,89643.73438,0.98,779.6,13.46676351,623.5006157,United States of America,0,1,2898
newid020473,L8999,waterquality,2002,,42.42892,-83.99134,"HI-LAND LAKE NR PINCKNEY, MI (PHOTIC ZONE)",0.009,,,,,,,,,,,1050997,,0,0,0.002894356,0.356005789,0.024602026,0,0,0.13748191,0.421128799,0.017366136,0.008683068,0.030390738,0,0.001447178,0,0,0,13834.72363,0.24,186.1,6.51485655,146.8133174,United States of America,0,1,691
newid020474,L2893,waterquality,2009,,42.43056,-85.90667,"DUCK LAKE NEAR CHESHIRE CENTER, MI (PHOTIC ZONE)",0.016,,,,,,,,,,,1051022,,0,0,0,0,0,0,0,0.289473684,0.315789474,0.078947368,0,0.210526316,0,0.105263158,0,0,0,445.9420776,0.51,1.7,1,7.269057456,United States of America,0,1,38
newid020480,L2895,waterquality,2004,,42.435,-71.15,"UPPER MYSTIC LAKE WINCHESTER, MA",0.005,0.009,,,,,,,,,,1051018,,0,0,0.00407332,0.018329939,0.040733198,0,0,0.175152749,0.00407332,0.00814664,0.00203666,0,0.718940937,0,0,0,0.028513238,296256.5938,0.8,127.8,5.081393793,104.9876417,United States of America,0,1,491
newid020482,L2896,waterquality,2007,,42.43556,-83.74694,"WHITMORE LAKE NEAR WHITMORE LAKE, MI (PHOTIC ZONE)",0.0023,,,,,,,,,,,111328,,0,0,0,0.015151515,0,0,0,0.075757576,0.545454545,0.106060606,0.106060606,0.060606061,0.090909091,0,0,0,0,6373.711914,2.27,11.9,1.103331855,12.96056578,United States of America,0,1,66
newid020483,L9000,waterquality,2004,,42.43754,-84.77832,"NARROW LAKE NEAR OLIVET, MI (PHOTIC ZONE)",0.042,,,,,,,,,,,1050964,,0,0,0,0,0,0,0,0.017467249,0.043668122,0.021834061,0,0.705240175,0,0.211790393,0,0,0,2272.99707,0.5,117.8,4.813963571,97.12465394,United States of America,0,1,458
newid020484,L2898,waterquality,2007,,42.43944,-86.03889,"OSTERHOUT LAKE NR GRAND JUNCTION, MI (PHOTIC ZONE)",0.0086,,,,,,,,,,,1050979,,0,0,0,0.378378378,0,0,0,0.405405405,0.081081081,0.054054054,0,0.081081081,0,0,0,0,0,336.3276062,0.62,3.6,1,6.853042932,United States of America,0,1,37
newid020501,L2899,waterquality,2008,,42.44278,-85.2875,"FINE LAKE NEAR BEDFORD, MI (PHOTIC ZONE)",0.0062,,,,,,,,,,,111321,,0,0,0,0,0,0,0,0.104166667,0.5,0.125,0,0.1875,0,0.083333333,0,0,0,928.8046875,1.26,7.8,1,9.644705213,United States of America,0,1,48
newid020523,L9001,waterquality,1995,,42.45769,-114.172,MURTAUGH LAKE AT SID PUMP STATION,0.0121,,,,,,,,,,8.9,111310,,0,0,0,0,0,0,0,0.000675676,0,0.108108108,0.003378378,0.885810811,0,0,0,0,0.002027027,1553.994141,2.77,385.5,8.690731879,317.3478555,United States of America,0,1,1480
newid020528,L9656,waterquality,2004,,42.475,-72.10306,"HEMINGWAY POND BARRE, MA",0.003,0.026,,,,,,,,,,,,0,0,0,0.518518519,0.444444444,0,0,0.037037037,0,0,0,0,0,0,0,0,0,222.728241,,,1,3.136548491,United States of America,0,1,27
newid020532,L2929,waterquality,2008,,42.48444,-85.24889,"BRISTOL LAKE NR BRISTOL CORNERS, MI (PHOTIC ZONE)",0.0067,,,,,,,,,,,1050789,,0,0,0,0.026143791,0,0,0,0.156862745,0.300653595,0.08496732,0,0.261437908,0,0.169934641,0,0,0,1377.852051,0.56,38,2.554299756,32.18302476,United States of America,0,1,153
newid020533,L2930,waterquality,2007,,42.48806,-86.07639,"LOWER SCOTT LAKE NEAR PULLMAN, MI (PHOTIC ZONE)",0.012,,,,,,,,,,,1050805,,0,0,0,0.5,0.029411765,0,0,0.205882353,0.088235294,0.058823529,0,0.117647059,0,0,0,0,0,1131.175415,0.42,3.8,1,6.205858614,United States of America,0,1,34
newid020536,L9002,waterquality,2003,,42.4912,-71.59646,BARE HILL HARVARD MA,0.0131,0.012,,,,,,,,,6.9,111294,,0,0,0,0.285714286,0.408163265,0,0,0.204081633,0,0.020408163,0.020408163,0,0.040816327,0,0,0,0.020408163,1743.610474,1.17,8.5,1,9.873236442,United States of America,0,1,49
newid020540,L9003,waterquality,2007,,42.50028,-83.83917,"BISHOP LAKE NEAR PETTYSVILLE, MI (PHOTIC ZONE)",0.003,,,,,,,,,,,1050765,,0,0,0,0.314285714,0.057142857,0,0,0.257142857,0.228571429,0.057142857,0,0.085714286,0,0,0,0,0,1395.667236,0.38,3.6,1,6.799431224,United States of America,0,1,35
newid020541,L2941,waterquality,2007,,42.50796,-88.08353,"VOLTZ LAKE -DEEP HOLE- NEAR WILMOT, WI",0.0059,0.038,,,,,,,,2.1,8.2,1050746,,0,0,0,0,0,0,0,0,0.133333333,0.166666667,0.1,0.3,0.166666667,0.133333333,0,0,0,2963.213867,0.24,0.8,1,5.533176527,United States of America,0,1,30
newid020550,L9004,waterquality,1997,,42.52446,-88.25342,"MARIE LAKE AT TWIN LAKES, WI",0.0064,0.042,,,,,,,,5.2,8.5,111284,,0,0,0,0,0,0,0,0,0.153846154,0.115384615,0.061538462,0.484615385,0.038461538,0.146153846,0,0,0,7705.163086,1.18,31.6,2.249153076,27.16094084,United States of America,0,1,130
newid020551,L9005,waterquality,2002,,42.52587,-83.66689,"KENT LAKE NR NEW HUDSON, MI (PHOTIC ZONE)",0.007,,,,,,,,,,,111291,,0,0,0,0.076836158,0.003389831,0,0,0.143502825,0.631638418,0.053107345,0.001129944,0.013559322,0.076836158,0,0,0,0,44627.125,4.22,204.5,5.486834004,189.908687,United States of America,0,1,885
newid020553,L9006,waterquality,2000,,42.53113,-88.30843,"TOMBEAU LAKE NEAR POWERS LAKE, WI",0.037,0.061,,,,,,,,2,8.3,1050673,,0,0,0,0,0,0,0,0,0.100840336,0.067226891,0.050420168,0.672268908,0.016806723,0.092436975,0,0,0,5114.30957,0.11,29.7,2.580861421,24.42794115,United States of America,0,1,119
newid020556,L9007,waterquality,2000,,42.53363,-88.30231,"BENEDICT LAKE NEAR POWERS LAKE, WI",0.007,0.024,,,,,,,,3.5,8.2,1050654,,0,0,0,0,0,0,0,0,0.148648649,0.108108108,0.081081081,0.554054054,0.013513514,0.094594595,0,0,0,2197.943848,0.29,17.2,1.801950466,14.83085732,United States of America,0,1,74
newid020558,L2962,waterquality,2007,,42.53444,-83.85667,"WEST CROOKED LAKE NEAR BRIGHTON, MI (PHOTIC ZONE)",0.005,,,,,,,,,,,111280,,0,0,0,0.00952381,0,0,0,0.238095238,0.685714286,0.038095238,0,0.028571429,0,0,0,0,0,6237.788086,1.85,25.1,1.719570109,21.41791714,United States of America,0,1,105
newid020559,L9008,waterquality,2008,,42.53944,-85.39389,"CLOVERDALE LAKE NEAR CLOVERDALE, MI (PHOTIC ZONE)",0.003,,,,,,,,,,,111279,,0,0,0,0.15,0.02,0,0,0.16,0.48,0.13,0,0.05,0,0.01,0,0,0,1797.972046,1.37,23.1,1.516442899,21.16457158,United States of America,0,1,100
newid020582,L2966,waterquality,2019,,42.54613,-88.29954,"POWERS LAKE AT POWERS LAKE, WI",0.0048,0.017,,,,,,,,5.5,8.4,111278,,0,0,0,0,0,0,0,0.026315789,0.197368421,0.105263158,0.078947368,0.447368421,0.026315789,0.118421053,0,0,0,2378.469971,1.72,16.4,1.382976654,15.35150568,United States of America,0,1,76
newid020592,L9655,waterquality,2003,,42.54889,-72.94389,"HALLOCKVILLE POND PLAINFIELD, MA",0.002,0.012,,,,,,,,,6.4,,,0,0,0,0.913043478,0.086956522,0,0,0,0,0,0,0,0,0,0,0,0,35.13943481,,,1,3.136548491,United States of America,0,1,23
newid020593,L2974,waterquality,2008,,42.55,-85.38361,"LONG LAKE NEAR SCHULTZ, MI (PHOTIC ZONE)",0.0024,,,,,,,,,,,1050576,,0,0,0,0.179347826,0.010869565,0,0,0.233695652,0.451086957,0.059782609,0.010869565,0.043478261,0,0.010869565,0,0,0,2159.698975,0.99,41.9,2.397941318,37.82876227,United States of America,0,1,184
